category,page_url,picture_url,title,company,work,qualification,favor,welfare,skill_stack,place,money,employee
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/99388,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F9900%2F7ayrouesdrr3tcmi__1080_790.jpg&w=1000&q=75,SW 엔지니어/3D테크,카펜스트리트(에이콘3D),"자사 베타 서비스인 ‘에이블러(창작 전용 3D 모델 편집 툴)’ 관련 아래 업무들
• 콘텐츠 창작 방식을 리드할 수 있는, 3D와 관련된 다양한 연구 및 제품 개발 진행
• Unreal Engine, Unity, Blender등 각종 3D 엔진중 우선도에 따라 이를 기반으로 한 자사의 플러그인 및 어플리케이션 개발
• 회사 내 다양한 팀과 협업하여 서비스 런칭 후, 유저 피드백을 반영하여 서비스 유지보수","• 컴퓨터 공학, 그래픽스 관련 전공 학위를 보유하시거나, 유사한 분야의 교육과정을 이수하신 분
• C++/C# 또는 파이썬을 이용하여 원활하게 개발이 가능하신 분
• Git / Github 기반의 협업에 익숙하신 분
• 실패를 두려워하지 않고, 끊임없이 여러 시도를 하며 창의적인 문제해결을 좋아하시는 분
• 새로운 기술들을 사용하는 것에 관심이 많고, 자기개발을 좋아하시는 분","• 게임, CG업계에 대한 관심이 있으시거나 OpenGL활용 경험이 있으신 분
• Unreal Engine, Unity를 사용하여 규모와 관계없이 프로젝트 개발을 진행해보신 분
• 3년 이상 실무경험이 있으신 분
• 스타트업 및 IT 업계에서 서비스와 함께 해보셨거나 관심이 있으신 분
• 웹툰이나 게임 등 콘텐츠를 즐기시는 분","• 뷰가 좋고, 쾌적한 위워크 삼성2호점 공유 오피스 근무 (삼성역 1분 거리)
• 자율 원격 근무
• 식대 월 40만 원 (개인 법인카드 지급)
• PC/노트북, 모니터, 노트북 거치대 등 필요한 사무용품 신청 시 제공
• 업무에 필요한 도서, 교육, 세미나 지원
• 내년 휴가 당겨 쓰기 가능
• 시간 단위로 휴가 사용 가능
• 격주 금요일마다 카펜 랜덤 런치 (랜덤 4인과 점심 먹기) 점심 식대 12,000원
• 월 팀 회식비 인당 3만원 (분기 내 합치기 가능)
• 명절 선물
• Slack, Notion, Google 활용을 통한 효율적 업무 커뮤니케이션","Git
Azure
GraphQL
TypeScript",강남구 테헤란로 518 위워크 삼성2호점,3982,42
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/56327,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F19650%2F9ft8a8cwzx5id3iv__1080_790.jpg&w=1000&q=75,CTO,딜리버리랩,"ㆍ플랫폼 조직 총괄(개발팀 & 데이터분석팀)
ㆍ개발 조직 리소스 관리 및 개발 문화 구축
ㆍ프로덕트 아키텍처 설계
ㆍ서비스와 비전을 기술로써 풀어내는 로드맵 설계
ㆍ신기술 도입","ㆍCTO/개발 조직 매니저로서 10명 내외 팀을 이끌어본 경험
ㆍ개발 실무 경력(Web and App 개발 경험) 6년 이상
ㆍ스타트업 IT기업에서 관리자 경력 2년 이상
ㆍ프로덕트 개발 및 운영 경험
ㆍ형상관리 경험(Git 사용)
ㆍ다양한 상황에서 최적의 솔루션을 찾을 수 있는 문제해결능력 
ㆍ원활한 커뮤니케이션 역량","ㆍ외식산업, 유통산업, 플랫폼산업 경험이 풍부하신 분 
ㆍ신기술 및 신사업에 두려움이 없으신분
ㆍ본인이 어떤 일을 해야 하는지 스스로 정의할 수 있는 분 
ㆍ목표에 대한 강한 책임감과 배움에 대한 의지를 갖추신 분 
ㆍ팀으로 일하는 것을 넘어 좋은 문화의 팀을 구축할 수 있는 분 
ㆍ해당 분야 석사 학위 이상이신 분","[자유롭고 서로 존중하는 분위기]
ㆍ자유로운 연차, 반차, 반반차 사용
ㆍ직급 없는 문화 (히어로명 호칭)
ㆍ강제 회식 등 꼰대 문화 X
ㆍ정장No! 자유로운 복장 Yes!

[동기부여 및 보상]
ㆍ직무별 인센티브 제공
ㆍ2년 만근 시 최대 10일 리프레시 휴가 지원
ㆍ생일 반차 지원
ㆍ청년내일채움공제 적극지원
ㆍ명정 선물 지원
ㆍ리프레시 데이 지원

[일하고 싶은 근무환경]
ㆍ간식, 커피, 제빙기 제공
ㆍ자율 회의비, 회식비 제공
ㆍ효율적인 듀얼모니터 지원
ㆍ사무기기 구매 지원
ㆍ지하철 도보 5분 이내

[자기개발 적극 지원]
ㆍ도서비 무제한 지원
ㆍ사내 스터디 비용 지원
ㆍ직무별 맞춤 교육 지원","MySQL
Java
PHP",서울시 성수동 2가 277-175 이레타워 2층 201호,없음,없음
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/97316,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F28660%2Frcotjym8e8rwynxk__1080_790.jpg&w=1000&q=75,백엔드 엔지니어,플피,"• TypeScript 기반 REST API서버 개발
• Discord.js 이용한 Discord Bot 서비스 개발
• [Socket.IO](","• 웹 서비스에 대한 이해가 있으신 분
• JavaScript 생태계를 사랑하시는 분
• 코드 리뷰에 긍정적이고, 원활한 커뮤니케이션이 가능하신 분
• TypeScript 기반의 REST API서버 개발 및 운영 경험이 있으신 분
• [Socket.io](","• Log 처리 및 분석 경험이 있으신 분
• 테스트 케이스 작성 경험이 있으신 분
• 모던 웹 프론트엔드에 대한 이해가 있으신 분
• GraphQL 이용한 프로젝트 경험이 있으신 분
• Discord.js 사용하여 프로젝트를 진행해 보신 분
• 다양한 환경에서의 Failover 처리에 대한 경험이 있으신 분
• AWS 등 클라우드 환경에서의 배포 및 운영 경험이 있으신 분
• 학습과 성장에 관심이 많고, 자기 개발을 위해 꾸준히 노력하시는 분","• 4대보험
• 인센티브
• 자율복장
• 수평조직
• 스톡옵션
• 특별보너스
• 단독오피스
• 주차장지원
• 유연근무제
• 재택근무제
• 원격근무제
• 자율출퇴근
• 휴가무제한
• 중식석식제공
• 업무장비지원
등등..","Git
Github
Android
iOS
MySQL
React
C / C++
HTML
JavaScript
Python
SQL
AWS
C++",서울특별시 강남구 청담동 59-10,4318,19
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/117069,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F29355%2Fsek1vhycenvtg8t0__1080_790.jpg&w=1000&q=75,개발 Lead,라이드,"• 서비스 구현을 위한 개발 전략 수립
• 신규 서비스 런칭 및 기존 서비스 운영 이슈 총괄
• 개발 팀 빌딩 및 리딩, 개발 문화 구축
• 개발 하드웨어, 소프트웨어 아키텍트 설계
• 기술 로드맵 제시
• 업무 체계 고도화 및 생산성 향상을 위한 매니지먼트","• 풀스텍 개발자
• Web/App 서비스 개발 및 조직 매니지먼트 경력 5년 이상
• 동시다발적으로 진행되는 여러 프로젝트의 우선순위를 설정하고 관리해보신 분
• 개발자, 기획자 및 협업 직원과 원활한 커뮤니케이션 능력을 갖추신 분
• EV Mobility 관련 앱 개발 경험이 있으신 분","• 모바일 앱 기획 및 런칭 경험이 있으신 분
• Kotlin, Mariadb, Spring JPA 운영/활용 경험이 있으신 분
• FB, BE, 기획자, 디자이너가 사용하는 여러 툴, 언어, 환경에 대한 깊은 이해도와 역량이 있으신 분
• 플랫폼 산업, EV(전기차) 산업에 대한 높은 이해도/관심도
• 디지파츠 & 면허증 인증 중계 서버 경험이 있으신 분
• 스타트업 경험이 있으신 분","• 탄력근무
• 기여도에 따라 스톡옵션 부여
• 이태원역 도보 5분 거리 사무실 위치
• 희망 장비 등 필요한 전자기기 지원
• 자유 복장
• 경조사 지원","Slack
Kotlin
JPA",서울특별시 용산구 이태원로 223-5,5534,4
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/114521,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F25239%2Fnz3o8tus9lav8ows__1080_790.jpg&w=1000&q=75,CTO,스튜디오랩(STUDIO LAB),"[Lead & Management Role] 
초기 개발팀을 세팅해야하는 상황으로 개발팀을 빌딩하고, 사람들과 함께 소통하며 새로운 프로덕트를 만들어 가는 것을 즐기시는 분, 전체 10년 이내의 경력을 가지신 분들 중 주니어 개발자와 즐거운 분위기에서 개발 진행가능하신 분 

- 서비스 개발 총괄
- 개발 팀 빌딩, 개발 체계와 문화 구축
- 프로덕트 아키텍처 설계
- 기술 개발 로드맵 설계 및 관리
- 새로운 프로젝트에 대한 기술 검토 , 파일럿 테스트를 위한 개발 아키텍쳐 구성

[Product 개발] 
• 현재 베타 서비스 중인 셀러캔버스 (","• 개발 프로젝트를 리딩해 보신 분 중 아래의 경험이 있으신 분 선호 

- 웹베이스 그래픽 에디터 툴, 위즈위그, 오소링 툴 개발을 주도적으로 진행해 보신 분
- 문서자동화 편집 툴, 이미지/동영상 편집 툴 개발 경험이 있으신 분
- 머신 비전 / 이미지 캡셔닝 등을 활용한 서비스 개발 경력 

• 개발 management 만이 아니라 개발 실무를 하시는 분 

• 관련 전공 학사 이상 학위 소지자  (석박사 우대)

• 실무 개발 경력 최소 4년 이상 (웹 개발 경력 우대)
- SI 쪽이 아닌 서비스, 제품을 직접 개발 해보신 경력이 있으신 분 
- 전체 경력이 10년 이하이신 분 검토 

• 해외 출장에 결격 사유가 없는 자","• 자기 주도적인 개발에 익숙하신 분
• 스타트업에서의 개발 경험 및 팀원들과의 프로젝트를 리딩해보신 분
• 최신 머신러닝에 대한 이해도가 있으신 분 혹은 개발 진행해 보신 분
• React를 활용한 서비스 개발에 능숙하신 분
• C/C++ 능숙하게 사용이 가능하신 분","[팀 문화]
• 개발팀 복지 관련하여 CTO께서 자유롭게 제안하실 수 있고, 
  업무 및 라이프 밸런스를 위한 문화를 직접 만들어 가실 수 있습니다. 

[기본 혜택]
 - 필요한 장비 및 고사양 업무 기기 지원 
 - 온라인 교육에 대한 교육비, 도서구입비 등 지원  
 - 점심 식비 제공 (야근 필요 시, 석식 / 야식 원하는 대로 제공) 
 - Lead 의 판단에 따라 팀원 추가, 외주 개발 투입 등 리소스 지원 가능","React
Tensorflow
JavaScript
Data Analysis
AWS","서울시 강남구 강남대로 62길 31 (예원빌딩, 역삼동)",4278,4
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/58593,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F11199%2Ffpbx5hjfgppnlkjz__1080_790.jpg&w=1000&q=75,IT팀 리더,윙크스톤파트너스,"ㆍ금융 업무시스템 관련 솔루션 설계/구축 및 운영
ㆍ핀테크 여신/투자 인터페이스 시스템을 운영 및 개선
ㆍIT개발 프로젝트 리드","ㆍ금융 시스템 운영 및 구축 경험
ㆍ전반적인 시스템 구조를 설계할 수 있는 넓은 시야, 기술을 리딩할 수 있는 능력
ㆍ대용량 환경의 통신단 프로그램 개발 및 운영 경험
ㆍ트러블 슈팅을 빠르고 능숙하게 진행하고 문제를 혁신적으로 개선할 수 있는 기술이해도","ㆍ금융권에서 유사한 형태의 시스템을 운영하고 구축해보신 분
ㆍ핀테크 기업에서 팀장급 이상의 역할을 경험하신 분
ㆍ시스템 간 인터페이스를 설계하고 구현해본 경험이 있으신 분","혜택 및 복지
• 식대지원 : 한국인은 밥심! 점심(1만원), 저녁(1.5만원) 지원
• 전직원 개인 법인카드 지급 : 식대, 야근교통비 등에 사용
• 교통비 지급 : 외근, 야간근로, 휴일근로 시 택비시 실비 지원
• 자유로운 연차사용 : 눈치보지 않고 연차, 반차, 반반차 사용
• 즐거운 파티시간 : 생일, 연말 등 특별한 날 오피스파티 진행
• 종합건강검진 : 본인 외 직계가족 포함 제휴가격으로 검진 가능
• 자기계발 지원 : 피트니스, 약제비, 도서구매, 자기계발 교육비 지원
• 자격증 취득 지원 : 업무관련 자격증 취득을 위한 비용 최대 100만원 100% 지원
• 최적의 업무환경 제공 : 업무 효율성 상승을 위한 최고급 IT 장비 지원
• 협업 업무툴 적극 도입 : Slack, Notion, Workpalce, Jira, Confluence, Figma, Adobe 등","AngularJS
React
VueJS","서울시 영등포구 의사당대로 83, 오투타워 5층, 16층",3897,20
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/73141,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F5476%2Fodzbzu8fpdefn9ai__1080_790.jpg&w=1000&q=75,CTO,하이어엑스,"CTO
- 개발 조직 총괄 / 인재 영입 및 관리, 문화 구축
- 사업과 프로덕트를 기술로 풀어내는 로드맵 설계
- 프로덕트 팀과 함께 개발 로드맵을 수립하고 필요한 기술 검토
- 성과 중심 개발 문화를 이끌어 주는 Tech Advisor","- 개발 실무 경력 10년 이상, CTO 경험 또는 팀 리드 경력 2년 이상
- 비즈니스 요구사항을 이해하고 필요한 시스템 구조와 데이터 모델을 설계한 경험
- AWS, GCP 등의 클라우드 환경에서 서비스 개발, 배포 및 운영 경험
- 복잡한 비즈니스 요구사항을 풀어내며 적극적이고 원활한 커뮤니케이션이 가능하신 분
- 외부 연동/제공 API 개발 경험 또는 그에 필요한 기술 이해가 있으신 분
- Git 등의 분산 버전 관리 시스템 이용 경험이 있으신 분","- 아래 산업 경험을 가지고 있는 분
    -＞ O2O 매칭 서비스 / 채용, 추천 서비스
- 개인으로써의 역량보다 팀 빌딩을 통해 더 큰 성과를 올리고자 하는 분
- 기술 자체에 대한 관심보다 사업적 성과를 위한 기술 응용에 더 관심있는 분","- 오전 8.5시~11시 자유롭게 출근하는 자율 탄력근무 제도
- 매 주 3회(수/목/금), 원하는 곳에서 일하는 리모트 근무 제도
- 매 월 1회, 평일 오후 함께 노는 리프레시 문화데이 제도
- 점심 식사는 기본 지원, 퇴근이 늦어진다면 저녁 식사도 지원
- Macbook pro, LG그램 등 업무에 필요한 최고급 장비를 제공
- 규율과 자율 위에 주도적인 업무 환경 및 성장 기회 제공
- 자기 계발 및 성장에 필요한 비용(도서, 세미나, 교육 등)을 지원
- 눈치 보지 않는 퇴근 문화 / 별도의 승인 절차가 없는 자율 휴가제를 운영","React
Redis
Java
TypeScript
AWS
PostgreSQL
Gradle
JPA
Spring Boot","서울특별시 중구 남대문로9길 24, 패스트파이브 시청 1호점 3층 하이어엑스",없음,없음
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/60575,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F5476%2Fodzbzu8fpdefn9ai__1080_790.jpg&w=1000&q=75,개발 리더 (Tech Lead),하이어엑스,"Platform DEV Tech lead

- 확장하는 프로덕트 요구사항을 수용할 수 있는 백엔드-프론트엔드 아키텍처 설계
- 사업과 프로덕트를 기술로 풀어내는 로드맵 설계
- 프로덕트 팀과 함께 개발 로드맵을 수립하고 필요한 기술 검토
- 성과 중심 개발 문화를 이끌어 주는 Tech Advisor
- 시스템을 파악하기 위해 필요한 코드리뷰","- 개발 실무 경력 7년 이상, 팀 리드 경력 2년 이상
- 비즈니스 요구사항을 이해하고 필요한 시스템 구조와 데이터 모델을 설계한 경험
- AWS, GCP 등의 클라우드 환경에서 서비스 개발, 배포 및 운영 경험
- 복잡한 비즈니스 요구사항을 풀어내며 적극적이고 원활한 커뮤니케이션이 가능하신 분
- 외부 연동/제공 API 개발 경험 또는 그에 필요한 기술 이해가 있으신 분
- Git 등의 분산 버전 관리 시스템 이용 경험이 있으신 분","- 아래 산업 경험을 가지고 있는 분
   -＞ O2O 매칭 서비스 / 채용, 추천 서비스
- 개인으로써의 역량보다 팀 빌딩을 통해 더 큰 성과를 올리고자 하는 분
- 기술 자체에 대한 관심보다 사업적 성과를 위한 기술 응용에 더 관심있는 분","- 오전 8.5시~11시 자유롭게 출근하는 자율 탄력근무 제도
- 매 주 3회(수/목/금), 원하는 곳에서 일하는 리모트 근무 제도
- 매 월 1회, 평일 오후 함께 노는 리프레시 문화데이 제도
- 점심 식사는 기본 지원, 퇴근이 늦어진다면 저녁 식사도 지원
- Macbook pro, LG그램 등 업무에 필요한 최고급 장비를 제공
- 규율과 자율 위에 주도적인 업무 환경 및 성장 기회 제공
- 자기 계발 및 성장에 필요한 비용(도서, 세미나, 교육 등)을 지원
- 눈치 보지 않는 퇴근 문화 / 별도의 승인 절차가 없는 자율 휴가제를 운영","React
Redis
Java
TypeScript
AWS
PostgreSQL
Gradle
JPA
Spring Boot","서울특별시 중구 남대문로9길 24, 패스트파이브 시청 1호점 3층 하이어엑스",없음,없음
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/92220,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F27965%2F8qsxgvgaboif3iu3__1080_790.jpg&w=1000&q=75,개발총괄(CTO),카르도,"• 개발 경력 최소 8년 이상으로 조직 리딩 경력 있는 분
• 개발조직 인재 영입 및 관리, 문화 구축
• 아키텍처 전략 수립 및 개발 총괄
• 고가용성의 확장 가능한 시스템 설계/운영 경험 있는 분
• 대규모의 실시간 트래픽을 처리하는 시스템 개발 경험 있는 분
• Node.js, Typescript, React 기반의 개발 경험 있는 분
• 비동기, 함수형 프로그래밍에 대한 이해가 있으신 분
• 자료구조, 네트워크 등 지식 경험을 보유하신 분
• Mission-Critical 한 서비스 운영 환경을 즐기며 높은 책임감으로 탄탄한 서비스를 리딩하며 같이 만들어 갈 수 있는 분
• 성능 최적화와 운영 자동화를 위한 지속적인 노력을 하는 분","• 관련 경력 8년~15년사이(나이무관)
• 리더쉽을 갖고 조직 운영을 해본 분
• 실패를 두려워하지 않고 빠르게 실행하고 효율을 분석하는 분","• 블록체인 서비스 개발 및 서비스 경험 지식
• 금융사업 경력자 우대","• 자유로운 휴가사용
• 다양한 교육기회
• 고사양 장비제공","React
Node.js
TypeScript",강남대로340 경원빌딩 7층,없음,없음
"CTO,Chief Technology Officer",https://www.wanted.co.kr/wd/114955,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F7095%2F3ukufkqas3nmzrwr__1080_790.jpg&w=1000&q=75,기술전략 매니저,니어스랩,"• 기술력과 제품 경쟁력 확보 및 증명: 니어스랩의 기술력과 제품 경쟁력을 증명합니다. 경쟁 제품 분석, 특허 전략 수립 및 특허 관리, 기술 인증, 논문 실적 관리 등의 업무가 포함됩니다.
• 신기술 탐구: 기술 동향 분석을 분석하고 미래를 예측하여 기술 발전의 로드맵을 제시합니다.
신제품 발견: 전략팀과 협업하여 신사업 & 신제품을 발굴하고 추진합니다.
• 제품 실행: 제품 개발팀이 고객을 위한 제품을 만들 수 있는 토대를 수립합니다. Product Owner, Technical Project Manager들과 논의하여 제품 목표 방향을 제시합니다. 각 목표에 따라 제품이 잘 개발되고 있는지 현황을 파악합니다.
• 개발 문화 세팅 : 니어스랩 엔지니어들이 일하는 방식을 세팅합니다. 개발 체계 잡기, 개발 문화 장려하기 등이 있습니다.
• 엔지니어 채용 파이프라인 지원: 채용 담당자와 협업하여 엔지니어 채용 전략을 고민하고 파이프라인을 관리합니다.
• 지원 사업 관리: 제품 개발을 위한 각종 지원 사업을 제안하고 관리합니다.
• 가장 중요한 내용으로, 변화하는 비즈니스 환경에 맞춰 회사와 제품, 기술을 성장시키기 위해 위에 열거되지 않은 많은 일을 처리해야 합니다.","• 니어스랩은 “드론으로 세상에 새로운 시각을 더한다.”는 미션 아래 모였습니다. 드론이 새로운 시각으로 세상을 바라봐 얻은 데이터가 세상에 가치를 줄 것이라는 저희의 믿음에 깊이 공감하시는 분이어야 합니다.
• 엔지니어 관점에서만 생각하는 것이 아니라 고객 관점에서 생각할 수 있는 분이어야 합니다. 내가 말한 내용, 내가 쓴 글, 내가 만든 제품이 다른 사람에게 어떻게 보일지 상대방의 입장에서 생각할 수 있어야 합니다.
• C”T”O Staff입니다. 기술에 대한 높은 이해가 있어야 합니다. 니어스랩의 기술 영역인 항공, 전산, 기계, 전자 혹은 관련 분야를 전공하거나 업계 경력이 있어야 합니다. 단순히 한 가지 분야가 아니라 주 전공 분야를 바탕으로 넓은 영역에 경험이 있는 분이면 좋겠습니다. 기술을 베이스로 하여 경영에 대한 지식이나 경험이 있으면 베스트입니다.
• 논리와 근거로 소통하는 분을 원합니다. 주어진 자료를 단순히 나열하는 사람이 아니라 그 자료의 이면에 숨어 있는 인사이트를 찾아내고 그것을 논리적으로 기술할 수 있는 분이 필요합니다.
• 자신의 생각을 글로 설득력 있게 잘 표현할 수 있는 분이어야 합니다. CTO의 일의 많은 부분은 설득을 하는 것입니다. 여기서 설득은 고객과 투자자 같은 외부와 내부의 크루 모두를 포함합니다. 외부에는 우리 기술과 제품의 우수성을 설득시켜야 하고, 내부의 크루는 우리가 왜 이 방향으로 나아가야 하는지, 왜 이 일을 해야 하는지 설득할 수 있어야 합니다. 비즈니스 세계에서는 많은 부분이 글로 (이메일, Slack, 기술 문서, 발표 자료 등등) 이루어지기에, 자신의 생각을 글로 잘 표현할 수 있어야 합니다.
• 팀플레이어야 합니다. 니어스랩의 전체 크루는 70명이 넘습니다. 본사 서울뿐만 아니라 대전 연구소, 호주, 독일, 노르웨이 등 다양한 지역에서 다양한 국적의 다양한 분야의 사람들이 함께 팀으로 일하고 있습니다. CTO Staff는 니어스랩의 커다란 한 축인 기술의 주요 Staff로써 이 모든 크루와 상호 작용하며 업무를 진행해야 합니다. 그래서 상대방과 원활하게 소통하고 다른 크루와 상호 협력을 이끌어 낼 수 있는 팀플레이어야 합니다.
• 자율적으로 책임감 있게 일하는 분이어야 합니다. 주도적으로 의견을 내고 책임감 있게 마무리를 지을 수 있어야 합니다.
• 스타트업은 성장입니다. 매번 상상도 하지 못한 새로운 문제를 맞닥뜨리고 헤쳐 나가야 합니다. 새로운 분야에 담대히 도전하고 풀어나가는 과정 자체를 즐기는 분이어야 합니다.
• 높은 업무 강도에서 오는 높은 성장을 즐기는 분이어야합니다. 솔직히 말씀드리면, 업무량이 많고 급박하게 돌아갑니다. CTO는 제품과 기술의 총 책임자입니다. 이는 최종 수비수, 혹은 골키퍼라는 말과 같습니다. 엔지니어 조직이 일을 할 수 있도록 가장 앞서서 세팅해야하고, 우리의 기술과 제품에 생기는 문제를 가장 마지막에 방어해야 합니다. 대신 그 어떤 곳에서보다 빠르게 성장하실 수 있을 것이라 말씀드리겠습니다.","• 창업경험이 있으신 분
• 엔지니어로의 경험과 기술 경영 전략 경험을 함께 해보신 분
• 제품 및 기술 로드맵 수립에 참여해보신 분
• 드론 업계 경험자


""니어스랩 CTO 기술전략 Staff로서, 이런 것들을 얻을 수 있습니다""

• 향후 창업에 생각이 있으신 분, 특히 테크 스타트업의 CTO를 생각하시는 분께 강력 추천합니다. 실제 기술 기반 스타트업이 돌아가는 모습을 생생히 경험할 수 있습니다. 이는 향후 창업을 하실 때 큰 도움이 될 것이라 생각합니다.
• 니어스랩은 신사업을 준비하고 있습니다. 잠재된 기술을 어떻게 신사업으로 런칭하는지 그 과정을 생생하게 지켜볼 수 있습니다.
• 기술 기반 스타트업이 어떻게 기술로 고객을 만족시키는지 경험할 수 있습니다.
• CTO의 업무는 경영자와 엔지니어 양쪽에 걸쳐있습니다. 양쪽의 목소리를 다 듣고 그 사이를 조율하는 업무를 경험해볼 수 있습니다.
• 니어스랩은 시리즈 C 투자를 유치하였습니다. 창업부터 시리즈 C까지 쌓아온 히스토리를 간접적으로 체험해볼 수 있으며, 시리즈 C이후 본격적으로 사업 영역을 넓혀가는 기술 스타트업의 성장 페이즈를 똑똑히 지켜볼 수 있습니다.
• 기술 제품을 글로벌 시장에 적용하는 경험을 할 수 있습니다.
• 다양한 분야의 뛰어난 사람들을 융합한 하나의 팀이 하나의 미션을 향해 달려가는 모습을 설계하고 경험할 수 있습니다.
• 기술을 사업화하는 과정에서 실제로 일어나는, 책이나 수업에서는 배우기 힘든 다양한 케이스를 경험해볼 수 있습니다.
• 시장의 경쟁에서 기술력을 증명하고 우리의 제품을 보호하는 것을 경험할 수 있습니다.
• 그 무엇보다 중요한 것은 무섭게 성장하고 있는 기술 기반 스타트업의 현장에서 함께 고민하고 의사 결정에 참여하는 기회를 가질 수 있습니다. 이를 위해 CTO Staff에게는 많은 정보가 함께 공유될 예정입니다. 알아야 주도적으로 일을 할 수 있기 때문입니다.","“니어스랩 크루들이 마음껏 꿈꾸고 일할 수 있는 조직을 만들고 있어요”

1. 자율적이고 수평적인 업무 문화를 지향합니다

- 자율 출퇴근 제도 : 오전 8~10시 사이에 자유롭게 출근하여 퇴근할 수 있도록 시차출퇴근 제도를 운영합니다. 크루의 컨디션과 일정에 따른 업무 몰입을 지원합니다.
- 자율복장 : 니어스랩은 크루들의 개성과 패션을 존중합니다. 옷을 입기만 하면 상관 없어요 :)
- ‘님’ 호칭 사용 : 직급 구분이 없으며 ‘님’ 호칭을 사용하여 수평적인 조직 환경 속에서 근무합니다.

2. 아낌 없는 복지 혜택을 제공합니다

- 겨울 리프레쉬 휴가(유급) : 매년 12월 마지막 주 전사 Off! 최대 10일 동안 겨울방학이 주어집니다. 열심히 일한 만큼 즐겁게 쉬어요 :)
- 무료 건강검진 : 1년 이상 재직자에게 연 1회 무료 건강검진을 지원합니다. (재직자 가족 할인 혜택 제공)
- 점심식사 지원 : 개인 법카로 각자 원하는 메뉴를 자유롭게 즐깁니다. (feat. 니슐랭가이드)
- 간식/커피/음료 무제한 제공 : 취향에 따라 매일 다른 40가지 이상의 간식이 무제한으로!
- 야근 식사/택시비 지원 : 조금이라도 피로를 덜 수 있게 아낌없이 지원합니다.

3. 최적의 근무 환경을 제공합니다

- 쾌적한 사무실 : 깔끔하고 모던한 인테리어는 기본, 호텔급 화장실과 수면실을 누려보세요.
- 최신 장비/소프트웨어 제공 : 상상을 현실로 만들 수 있도록! 최신 장비 및 소프트웨어는 물론 3D 프린터, 딥러닝 서버 등을 열린 마음으로 제공합니다.
- 도서 및 교육 지원 : 도서, 세미나, 컨퍼런스, 직무 교육을 통해 크루의 성장을 지원합니다.","C++
LiDAR","서울 강남구 논현로 417 4,5층",없음,없음
